2500, 19755.000
2500, 21393.000
2500, 22607.000
2500, 22283.000
5000, 58637.000
5000, 58676.000
5000, 58606.000
5000, 58885.000
10000, 234102.000
10000, 234244.000
10000, 233999.000
10000, 234050.000
20000, 932900.000
20000, 932384.000
20000, 933473.000
20000, 933095.000
40000, 3729678.000
40000, 3734041.000
40000, 3734779.000
40000, 3738498.000
80000, 14901281.000
80000, 14916491.000
80000, 14916424.000
80000, 14918622.000
