2500, 19556.000
2500, 19806.000
2500, 20351.000
2500, 21363.000
5000, 58607.000
5000, 58594.000
5000, 58695.000
5000, 58515.000
10000, 233892.000
10000, 234204.000
10000, 233779.000
10000, 234672.000
20000, 932399.000
20000, 933247.000
20000, 932451.000
20000, 935700.000
40000, 3731327.000
40000, 3731607.000
40000, 3737147.000
40000, 3744157.000
80000, 14906018.000
80000, 14906378.000
80000, 14922891.000
80000, 14950611.000
